"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","QGDP","VOLIDX","IDX","Q","2011-Q2",92.4,
"SWE","QGDP","VOLIDX","IDX","Q","2011-Q3",93.4,
"SWE","QGDP","VOLIDX","IDX","Q","2011-Q4",92.3,
"SWE","QGDP","VOLIDX","IDX","Q","2012-Q1",92.4,
"SWE","QGDP","VOLIDX","IDX","Q","2012-Q2",92.6,
"SWE","QGDP","VOLIDX","IDX","Q","2012-Q3",92.3,
"SWE","QGDP","VOLIDX","IDX","Q","2012-Q4",91.9,
"SWE","QGDP","VOLIDX","IDX","Q","2013-Q1",93,
"SWE","QGDP","VOLIDX","IDX","Q","2013-Q2",92.9,
"SWE","QGDP","VOLIDX","IDX","Q","2013-Q3",93.3,
"SWE","QGDP","VOLIDX","IDX","Q","2013-Q4",94.1,
"SWE","QGDP","VOLIDX","IDX","Q","2014-Q1",94.8,
"SWE","QGDP","VOLIDX","IDX","Q","2014-Q2",95.6,
"SWE","QGDP","VOLIDX","IDX","Q","2014-Q3",96.2,
"SWE","QGDP","VOLIDX","IDX","Q","2014-Q4",97.1,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q1",98.4,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q2",99.4,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q3",100.7,
"SWE","QGDP","VOLIDX","IDX","Q","2015-Q4",101.4,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q1",101.5,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q2",101.4,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q3",101.8,
"SWE","QGDP","VOLIDX","IDX","Q","2016-Q4",102.6,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q1",103.1,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q2",104.4,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q3",105.6,
"SWE","QGDP","VOLIDX","IDX","Q","2017-Q4",105.7,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q1",106.1,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q2",107,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q3",106.6,
"SWE","QGDP","VOLIDX","IDX","Q","2018-Q4",107.7,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q1",108,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q2",108.3,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q3",108.7,
"SWE","QGDP","VOLIDX","IDX","Q","2019-Q4",108.4,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q1",108.1,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q2",99.9,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q3",106.3,
"SWE","QGDP","VOLIDX","IDX","Q","2020-Q4",106.1,
"CHE","QGDP","VOLIDX","IDX","Q","2000-Q1",75,
"CHE","QGDP","VOLIDX","IDX","Q","2000-Q2",75.3,
"CHE","QGDP","VOLIDX","IDX","Q","2000-Q3",75.9,
"CHE","QGDP","VOLIDX","IDX","Q","2000-Q4",76.7,
"CHE","QGDP","VOLIDX","IDX","Q","2001-Q1",76.7,
"CHE","QGDP","VOLIDX","IDX","Q","2001-Q2",77.2,
"CHE","QGDP","VOLIDX","IDX","Q","2001-Q3",77,
"CHE","QGDP","VOLIDX","IDX","Q","2001-Q4",76.9,
"CHE","QGDP","VOLIDX","IDX","Q","2002-Q1",76.9,
"CHE","QGDP","VOLIDX","IDX","Q","2002-Q2",77,
"CHE","QGDP","VOLIDX","IDX","Q","2002-Q3",77.2,
"CHE","QGDP","VOLIDX","IDX","Q","2002-Q4",76.9,
"CHE","QGDP","VOLIDX","IDX","Q","2003-Q1",76.3,
"CHE","QGDP","VOLIDX","IDX","Q","2003-Q2",76.3,
"CHE","QGDP","VOLIDX","IDX","Q","2003-Q3",77.1,
"CHE","QGDP","VOLIDX","IDX","Q","2003-Q4",78,
"CHE","QGDP","VOLIDX","IDX","Q","2004-Q1",78.5,
"CHE","QGDP","VOLIDX","IDX","Q","2004-Q2",79.1,
"CHE","QGDP","VOLIDX","IDX","Q","2004-Q3",79.1,
"CHE","QGDP","VOLIDX","IDX","Q","2004-Q4",79.2,
"CHE","QGDP","VOLIDX","IDX","Q","2005-Q1",79.9,
"CHE","QGDP","VOLIDX","IDX","Q","2005-Q2",80.8,
"CHE","QGDP","VOLIDX","IDX","Q","2005-Q3",81.7,
"CHE","QGDP","VOLIDX","IDX","Q","2005-Q4",82.5,
"CHE","QGDP","VOLIDX","IDX","Q","2006-Q1",83.4,
"CHE","QGDP","VOLIDX","IDX","Q","2006-Q2",84.1,
"CHE","QGDP","VOLIDX","IDX","Q","2006-Q3",84.8,
"CHE","QGDP","VOLIDX","IDX","Q","2006-Q4",86,
"CHE","QGDP","VOLIDX","IDX","Q","2007-Q1",86.4,
"CHE","QGDP","VOLIDX","IDX","Q","2007-Q2",87.7,
"CHE","QGDP","VOLIDX","IDX","Q","2007-Q3",88.5,
"CHE","QGDP","VOLIDX","IDX","Q","2007-Q4",89.5,
"CHE","QGDP","VOLIDX","IDX","Q","2008-Q1",90.2,
"CHE","QGDP","VOLIDX","IDX","Q","2008-Q2",91,
"CHE","QGDP","VOLIDX","IDX","Q","2008-Q3",91.4,
"CHE","QGDP","VOLIDX","IDX","Q","2008-Q4",88.8,
"CHE","QGDP","VOLIDX","IDX","Q","2009-Q1",87.4,
"CHE","QGDP","VOLIDX","IDX","Q","2009-Q2",87.9,
"CHE","QGDP","VOLIDX","IDX","Q","2009-Q3",88.9,
"CHE","QGDP","VOLIDX","IDX","Q","2009-Q4",89.7,
"CHE","QGDP","VOLIDX","IDX","Q","2010-Q1",90.3,
"CHE","QGDP","VOLIDX","IDX","Q","2010-Q2",91.1,
"CHE","QGDP","VOLIDX","IDX","Q","2010-Q3",91.6,
"CHE","QGDP","VOLIDX","IDX","Q","2010-Q4",92.3,
"CHE","QGDP","VOLIDX","IDX","Q","2011-Q1",92.9,
"CHE","QGDP","VOLIDX","IDX","Q","2011-Q2",93.3,
"CHE","QGDP","VOLIDX","IDX","Q","2011-Q3",93,
"CHE","QGDP","VOLIDX","IDX","Q","2011-Q4",93.1,
"CHE","QGDP","VOLIDX","IDX","Q","2012-Q1",94.1,
"CHE","QGDP","VOLIDX","IDX","Q","2012-Q2",94,
"CHE","QGDP","VOLIDX","IDX","Q","2012-Q3",94.7,
"CHE","QGDP","VOLIDX","IDX","Q","2012-Q4",94.6,
"CHE","QGDP","VOLIDX","IDX","Q","2013-Q1",95,
"CHE","QGDP","VOLIDX","IDX","Q","2013-Q2",95.8,
"CHE","QGDP","VOLIDX","IDX","Q","2013-Q3",96.6,
"CHE","QGDP","VOLIDX","IDX","Q","2013-Q4",96.9,
"CHE","QGDP","VOLIDX","IDX","Q","2014-Q1",97.5,
"CHE","QGDP","VOLIDX","IDX","Q","2014-Q2",98.2,
"CHE","QGDP","VOLIDX","IDX","Q","2014-Q3",98.7,
"CHE","QGDP","VOLIDX","IDX","Q","2014-Q4",99.2,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q1",99.1,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q2",99.8,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q3",100.4,
"CHE","QGDP","VOLIDX","IDX","Q","2015-Q4",100.8,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q1",101.3,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q2",101.7,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q3",102.3,
"CHE","QGDP","VOLIDX","IDX","Q","2016-Q4",102.7,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q1",102.9,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q2",103.1,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q3",103.8,
"CHE","QGDP","VOLIDX","IDX","Q","2017-Q4",104.9,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q1",106.1,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q2",107.1,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q3",106.9,
"CHE","QGDP","VOLIDX","IDX","Q","2018-Q4",107.1,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q1",107.3,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q2",107.7,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q3",108.3,
"CHE","QGDP","VOLIDX","IDX","Q","2019-Q4",108.7,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q1",106.7,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q2",99,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q3",106.6,
"CHE","QGDP","VOLIDX","IDX","Q","2020-Q4",106.9,
"TUR","QGDP","VOLIDX","IDX","Q","2000-Q1",46,
"TUR","QGDP","VOLIDX","IDX","Q","2000-Q2",47.8,
"TUR","QGDP","VOLIDX","IDX","Q","2000-Q3",48.6,
"TUR","QGDP","VOLIDX","IDX","Q","2000-Q4",49.2,
"TUR","QGDP","VOLIDX","IDX","Q","2001-Q1",46.7,
"TUR","QGDP","VOLIDX","IDX","Q","2001-Q2",44.5,
"TUR","QGDP","VOLIDX","IDX","Q","2001-Q3",45,
"TUR","QGDP","VOLIDX","IDX","Q","2001-Q4",44.3,
"TUR","QGDP","VOLIDX","IDX","Q","2002-Q1",45.9,
"TUR","QGDP","VOLIDX","IDX","Q","2002-Q2",47.9,
"TUR","QGDP","VOLIDX","IDX","Q","2002-Q3",48.6,
"TUR","QGDP","VOLIDX","IDX","Q","2002-Q4",49.6,
"TUR","QGDP","VOLIDX","IDX","Q","2003-Q1",49.6,
"TUR","QGDP","VOLIDX","IDX","Q","2003-Q2",49.8,
"TUR","QGDP","VOLIDX","IDX","Q","2003-Q3",51.2,
"TUR","QGDP","VOLIDX","IDX","Q","2003-Q4",52.8,
"TUR","QGDP","VOLIDX","IDX","Q","2004-Q1",54.2,
"TUR","QGDP","VOLIDX","IDX","Q","2004-Q2",55.5,
"TUR","QGDP","VOLIDX","IDX","Q","2004-Q3",56.1,
"TUR","QGDP","VOLIDX","IDX","Q","2004-Q4",57,
"TUR","QGDP","VOLIDX","IDX","Q","2005-Q1",59.7,
"TUR","QGDP","VOLIDX","IDX","Q","2005-Q2",59.9,
"TUR","QGDP","VOLIDX","IDX","Q","2005-Q3",60.8,
"TUR","QGDP","VOLIDX","IDX","Q","2005-Q4",62.8,
"TUR","QGDP","VOLIDX","IDX","Q","2006-Q1",63.5,
"TUR","QGDP","VOLIDX","IDX","Q","2006-Q2",65.4,
"TUR","QGDP","VOLIDX","IDX","Q","2006-Q3",64.9,
"TUR","QGDP","VOLIDX","IDX","Q","2006-Q4",66.4,
"TUR","QGDP","VOLIDX","IDX","Q","2007-Q1",67.6,
"TUR","QGDP","VOLIDX","IDX","Q","2007-Q2",67.6,
"TUR","QGDP","VOLIDX","IDX","Q","2007-Q3",68,
"TUR","QGDP","VOLIDX","IDX","Q","2007-Q4",70.4,
"TUR","QGDP","VOLIDX","IDX","Q","2008-Q1",71.8,
"TUR","QGDP","VOLIDX","IDX","Q","2008-Q2",69.3,
"TUR","QGDP","VOLIDX","IDX","Q","2008-Q3",68,
"TUR","QGDP","VOLIDX","IDX","Q","2008-Q4",66.3,
"TUR","QGDP","VOLIDX","IDX","Q","2009-Q1",62.6,
"TUR","QGDP","VOLIDX","IDX","Q","2009-Q2",65.1,
"TUR","QGDP","VOLIDX","IDX","Q","2009-Q3",66.6,
"TUR","QGDP","VOLIDX","IDX","Q","2009-Q4",67.9,
"TUR","QGDP","VOLIDX","IDX","Q","2010-Q1",67.7,
"TUR","QGDP","VOLIDX","IDX","Q","2010-Q2",70.3,
"TUR","QGDP","VOLIDX","IDX","Q","2010-Q3",72.2,
"TUR","QGDP","VOLIDX","IDX","Q","2010-Q4",74.4,
"TUR","QGDP","VOLIDX","IDX","Q","2011-Q1",76.1,
"TUR","QGDP","VOLIDX","IDX","Q","2011-Q2",78.2,
"TUR","QGDP","VOLIDX","IDX","Q","2011-Q3",80.3,
"TUR","QGDP","VOLIDX","IDX","Q","2011-Q4",81.4,
"TUR","QGDP","VOLIDX","IDX","Q","2012-Q1",80.6,
"TUR","QGDP","VOLIDX","IDX","Q","2012-Q2",82,
"TUR","QGDP","VOLIDX","IDX","Q","2012-Q3",83.5,
"TUR","QGDP","VOLIDX","IDX","Q","2012-Q4",84.8,
"TUR","QGDP","VOLIDX","IDX","Q","2013-Q1",87.3,
"TUR","QGDP","VOLIDX","IDX","Q","2013-Q2",89.9,
"TUR","QGDP","VOLIDX","IDX","Q","2013-Q3",91.2,
"TUR","QGDP","VOLIDX","IDX","Q","2013-Q4",91.4,
"TUR","QGDP","VOLIDX","IDX","Q","2014-Q1",94,
"TUR","QGDP","VOLIDX","IDX","Q","2014-Q2",92.5,
"TUR","QGDP","VOLIDX","IDX","Q","2014-Q3",94.8,
"TUR","QGDP","VOLIDX","IDX","Q","2014-Q4",96,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q1",97.8,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.3,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.7,
"TUR","QGDP","VOLIDX","IDX","Q","2015-Q4",101.9,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q1",102.3,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q2",103.7,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q3",100.8,
"TUR","QGDP","VOLIDX","IDX","Q","2016-Q4",106.3,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q1",107.8,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q2",110.2,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q3",111.9,
"TUR","QGDP","VOLIDX","IDX","Q","2017-Q4",114,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q1",115.7,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q2",116.3,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q3",114.4,
"TUR","QGDP","VOLIDX","IDX","Q","2018-Q4",111,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q1",112.9,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q2",115.2,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q3",115.7,
"TUR","QGDP","VOLIDX","IDX","Q","2019-Q4",118,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q1",118.1,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q2",105.2,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q3",121.9,
"TUR","QGDP","VOLIDX","IDX","Q","2020-Q4",124,
"GBR","QGDP","VOLIDX","IDX","Q","2000-Q1",76.7,
"GBR","QGDP","VOLIDX","IDX","Q","2000-Q2",77.2,
"GBR","QGDP","VOLIDX","IDX","Q","2000-Q3",77.4,
"GBR","QGDP","VOLIDX","IDX","Q","2000-Q4",77.6,
"GBR","QGDP","VOLIDX","IDX","Q","2001-Q1",78.5,
"GBR","QGDP","VOLIDX","IDX","Q","2001-Q2",79.1,
"GBR","QGDP","VOLIDX","IDX","Q","2001-Q3",79.7,
"GBR","QGDP","VOLIDX","IDX","Q","2001-Q4",80,
"GBR","QGDP","VOLIDX","IDX","Q","2002-Q1",80.3,
"GBR","QGDP","VOLIDX","IDX","Q","2002-Q2",80.7,
"GBR","QGDP","VOLIDX","IDX","Q","2002-Q3",81.3,
"GBR","QGDP","VOLIDX","IDX","Q","2002-Q4",81.9,
"GBR","QGDP","VOLIDX","IDX","Q","2003-Q1",82.5,
"GBR","QGDP","VOLIDX","IDX","Q","2003-Q2",83.3,
"GBR","QGDP","VOLIDX","IDX","Q","2003-Q3",84.2,
"GBR","QGDP","VOLIDX","IDX","Q","2003-Q4",85,
"GBR","QGDP","VOLIDX","IDX","Q","2004-Q1",85.3,
"GBR","QGDP","VOLIDX","IDX","Q","2004-Q2",85.6,
"GBR","QGDP","VOLIDX","IDX","Q","2004-Q3",85.8,
"GBR","QGDP","VOLIDX","IDX","Q","2004-Q4",86,
"GBR","QGDP","VOLIDX","IDX","Q","2005-Q1",86.7,
"GBR","QGDP","VOLIDX","IDX","Q","2005-Q2",87.7,
"GBR","QGDP","VOLIDX","IDX","Q","2005-Q3",88.6,
"GBR","QGDP","VOLIDX","IDX","Q","2005-Q4",89.8,
"GBR","QGDP","VOLIDX","IDX","Q","2006-Q1",90.2,
"GBR","QGDP","VOLIDX","IDX","Q","2006-Q2",90.5,
"GBR","QGDP","VOLIDX","IDX","Q","2006-Q3",90.6,
"GBR","QGDP","VOLIDX","IDX","Q","2006-Q4",91,
"GBR","QGDP","VOLIDX","IDX","Q","2007-Q1",91.8,
"GBR","QGDP","VOLIDX","IDX","Q","2007-Q2",92.4,
"GBR","QGDP","VOLIDX","IDX","Q","2007-Q3",93.1,
"GBR","QGDP","VOLIDX","IDX","Q","2007-Q4",93.5,
"GBR","QGDP","VOLIDX","IDX","Q","2008-Q1",94,
"GBR","QGDP","VOLIDX","IDX","Q","2008-Q2",93.5,
"GBR","QGDP","VOLIDX","IDX","Q","2008-Q3",92.1,
"GBR","QGDP","VOLIDX","IDX","Q","2008-Q4",90.2,
"GBR","QGDP","VOLIDX","IDX","Q","2009-Q1",88.6,
"GBR","QGDP","VOLIDX","IDX","Q","2009-Q2",88.5,
"GBR","QGDP","VOLIDX","IDX","Q","2009-Q3",88.6,
"GBR","QGDP","VOLIDX","IDX","Q","2009-Q4",88.9,
"GBR","QGDP","VOLIDX","IDX","Q","2010-Q1",89.4,
"GBR","QGDP","VOLIDX","IDX","Q","2010-Q2",90.4,
"GBR","QGDP","VOLIDX","IDX","Q","2010-Q3",91,
"GBR","QGDP","VOLIDX","IDX","Q","2010-Q4",91.1,
"GBR","QGDP","VOLIDX","IDX","Q","2011-Q1",91.4,
"GBR","QGDP","VOLIDX","IDX","Q","2011-Q2",91.5,
"GBR","QGDP","VOLIDX","IDX","Q","2011-Q3",91.8,
"GBR","QGDP","VOLIDX","IDX","Q","2011-Q4",91.9,
"GBR","QGDP","VOLIDX","IDX","Q","2012-Q1",92.5,
"GBR","QGDP","VOLIDX","IDX","Q","2012-Q2",92.4,
"GBR","QGDP","VOLIDX","IDX","Q","2012-Q3",93.5,
"GBR","QGDP","VOLIDX","IDX","Q","2012-Q4",93.3,
"GBR","QGDP","VOLIDX","IDX","Q","2013-Q1",93.8,
"GBR","QGDP","VOLIDX","IDX","Q","2013-Q2",94.6,
"GBR","QGDP","VOLIDX","IDX","Q","2013-Q3",95.5,
"GBR","QGDP","VOLIDX","IDX","Q","2013-Q4",96.1,
"GBR","QGDP","VOLIDX","IDX","Q","2014-Q1",96.8,
"GBR","QGDP","VOLIDX","IDX","Q","2014-Q2",97.4,
"GBR","QGDP","VOLIDX","IDX","Q","2014-Q3",98,
"GBR","QGDP","VOLIDX","IDX","Q","2014-Q4",98.6,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q1",99.1,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.8,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.2,
"GBR","QGDP","VOLIDX","IDX","Q","2015-Q4",100.9,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q1",101.1,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q2",101.5,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q3",101.8,
"GBR","QGDP","VOLIDX","IDX","Q","2016-Q4",102.4,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q1",103,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q2",103.3,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q3",103.7,
"GBR","QGDP","VOLIDX","IDX","Q","2017-Q4",104.1,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q1",104.1,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q2",104.5,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q3",105.2,
"GBR","QGDP","VOLIDX","IDX","Q","2018-Q4",105.3,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q1",105.9,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q2",106.1,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q3",106.6,
"GBR","QGDP","VOLIDX","IDX","Q","2019-Q4",106.6,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q1",103.5,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q2",83.8,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q3",97.3,
"GBR","QGDP","VOLIDX","IDX","Q","2020-Q4",98.3,
"USA","QGDP","VOLIDX","IDX","Q","2000-Q1",74.1,
"USA","QGDP","VOLIDX","IDX","Q","2000-Q2",75.5,
"USA","QGDP","VOLIDX","IDX","Q","2000-Q3",75.6,
"USA","QGDP","VOLIDX","IDX","Q","2000-Q4",76.1,
"USA","QGDP","VOLIDX","IDX","Q","2001-Q1",75.9,
"USA","QGDP","VOLIDX","IDX","Q","2001-Q2",76.3,
"USA","QGDP","VOLIDX","IDX","Q","2001-Q3",76,
"USA","QGDP","VOLIDX","IDX","Q","2001-Q4",76.2,
"USA","QGDP","VOLIDX","IDX","Q","2002-Q1",76.9,
"USA","QGDP","VOLIDX","IDX","Q","2002-Q2",77.3,
"USA","QGDP","VOLIDX","IDX","Q","2002-Q3",77.7,
"USA","QGDP","VOLIDX","IDX","Q","2002-Q4",77.8,
"USA","QGDP","VOLIDX","IDX","Q","2003-Q1",78.2,
"USA","QGDP","VOLIDX","IDX","Q","2003-Q2",78.9,
"USA","QGDP","VOLIDX","IDX","Q","2003-Q3",80.2,
"USA","QGDP","VOLIDX","IDX","Q","2003-Q4",81.1,
"USA","QGDP","VOLIDX","IDX","Q","2004-Q1",81.6,
"USA","QGDP","VOLIDX","IDX","Q","2004-Q2",82.2,
"USA","QGDP","VOLIDX","IDX","Q","2004-Q3",83,
"USA","QGDP","VOLIDX","IDX","Q","2004-Q4",83.8,
"USA","QGDP","VOLIDX","IDX","Q","2005-Q1",84.7,
"USA","QGDP","VOLIDX","IDX","Q","2005-Q2",85.1,
"USA","QGDP","VOLIDX","IDX","Q","2005-Q3",85.9,
"USA","QGDP","VOLIDX","IDX","Q","2005-Q4",86.4,
"USA","QGDP","VOLIDX","IDX","Q","2006-Q1",87.6,
"USA","QGDP","VOLIDX","IDX","Q","2006-Q2",87.8,
"USA","QGDP","VOLIDX","IDX","Q","2006-Q3",87.9,
"USA","QGDP","VOLIDX","IDX","Q","2006-Q4",88.7,
"USA","QGDP","VOLIDX","IDX","Q","2007-Q1",88.9,
"USA","QGDP","VOLIDX","IDX","Q","2007-Q2",89.4,
"USA","QGDP","VOLIDX","IDX","Q","2007-Q3",89.9,
"USA","QGDP","VOLIDX","IDX","Q","2007-Q4",90.4,
"USA","QGDP","VOLIDX","IDX","Q","2008-Q1",89.9,
"USA","QGDP","VOLIDX","IDX","Q","2008-Q2",90.4,
"USA","QGDP","VOLIDX","IDX","Q","2008-Q3",89.9,
"USA","QGDP","VOLIDX","IDX","Q","2008-Q4",87.9,
"USA","QGDP","VOLIDX","IDX","Q","2009-Q1",86.9,
"USA","QGDP","VOLIDX","IDX","Q","2009-Q2",86.8,
"USA","QGDP","VOLIDX","IDX","Q","2009-Q3",87.1,
"USA","QGDP","VOLIDX","IDX","Q","2009-Q4",88.1,
"USA","QGDP","VOLIDX","IDX","Q","2010-Q1",88.4,
"USA","QGDP","VOLIDX","IDX","Q","2010-Q2",89.2,
"USA","QGDP","VOLIDX","IDX","Q","2010-Q3",89.9,
"USA","QGDP","VOLIDX","IDX","Q","2010-Q4",90.4,
"USA","QGDP","VOLIDX","IDX","Q","2011-Q1",90.1,
"USA","QGDP","VOLIDX","IDX","Q","2011-Q2",90.8,
"USA","QGDP","VOLIDX","IDX","Q","2011-Q3",90.8,
"USA","QGDP","VOLIDX","IDX","Q","2011-Q4",91.8,
"USA","QGDP","VOLIDX","IDX","Q","2012-Q1",92.5,
"USA","QGDP","VOLIDX","IDX","Q","2012-Q2",92.9,
"USA","QGDP","VOLIDX","IDX","Q","2012-Q3",93.1,
"USA","QGDP","VOLIDX","IDX","Q","2012-Q4",93.2,
"USA","QGDP","VOLIDX","IDX","Q","2013-Q1",94,
"USA","QGDP","VOLIDX","IDX","Q","2013-Q2",94.1,
"USA","QGDP","VOLIDX","IDX","Q","2013-Q3",94.8,
"USA","QGDP","VOLIDX","IDX","Q","2013-Q4",95.6,
"USA","QGDP","VOLIDX","IDX","Q","2014-Q1",95.3,
"USA","QGDP","VOLIDX","IDX","Q","2014-Q2",96.6,
"USA","QGDP","VOLIDX","IDX","Q","2014-Q3",97.8,
"USA","QGDP","VOLIDX","IDX","Q","2014-Q4",98.3,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q1",99.3,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q2",99.9,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q3",100.3,
"USA","QGDP","VOLIDX","IDX","Q","2015-Q4",100.5,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q1",101,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q2",101.4,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q3",101.9,
"USA","QGDP","VOLIDX","IDX","Q","2016-Q4",102.5,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q1",103.1,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q2",103.6,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q3",104.3,
"USA","QGDP","VOLIDX","IDX","Q","2017-Q4",105.3,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q1",106.3,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q2",107,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q3",107.6,
"USA","QGDP","VOLIDX","IDX","Q","2018-Q4",107.9,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q1",108.7,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q2",109.1,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q3",109.8,
"USA","QGDP","VOLIDX","IDX","Q","2019-Q4",110.5,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q1",109.1,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q2",99.3,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q3",106.7,
"USA","QGDP","VOLIDX","IDX","Q","2020-Q4",107.8,
"ARG","QGDP","VOLIDX","IDX","Q","2000-Q1",67.4,
"ARG","QGDP","VOLIDX","IDX","Q","2000-Q2",66.3,
"ARG","QGDP","VOLIDX","IDX","Q","2000-Q3",66.1,
"ARG","QGDP","VOLIDX","IDX","Q","2000-Q4",66.3,
"ARG","QGDP","VOLIDX","IDX","Q","2001-Q1",66.4,
"ARG","QGDP","VOLIDX","IDX","Q","2001-Q2",65.9,
"ARG","QGDP","VOLIDX","IDX","Q","2001-Q3",62.8,
"ARG","QGDP","VOLIDX","IDX","Q","2001-Q4",59.2,
"ARG","QGDP","VOLIDX","IDX","Q","2002-Q1",56.3,
"ARG","QGDP","VOLIDX","IDX","Q","2002-Q2",56.6,
"ARG","QGDP","VOLIDX","IDX","Q","2002-Q3",56.6,
"ARG","QGDP","VOLIDX","IDX","Q","2002-Q4",57.2,
"ARG","QGDP","VOLIDX","IDX","Q","2003-Q1",59.3,
"ARG","QGDP","VOLIDX","IDX","Q","2003-Q2",61.2,
"ARG","QGDP","VOLIDX","IDX","Q","2003-Q3",62.7,
"ARG","QGDP","VOLIDX","IDX","Q","2003-Q4",63.8,
